object_id,global_id,faa_identifier,name,latitude,longitude,airport_geom,elevation,icao_id,airport_type,service_city,state_abbreviation,country,oper_status,airport_use,iap_exists,dod_hiflip,far_91,far_93,mil_code,airspace_analysis,us_high,us_low,ak_high,ak_low,us_area,pacific
13763,969AF2A4-78FA-4BA7-BECB-AF0B811AB91D,CPX,Benjamin Rivera Noriega,18.31295177,-65.3038783,POINT(-65.3038783 18.31295177),49,TJCP,Aerodome,Isla De Culebra,PR,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19066,AB0C0DF7-6B99-423A-8BF5-8C251C448D79,GAX,Williams Auxiliary Airfield 6,32.885255,-112.8163167,POINT(-112.8163167 32.885255),806,KGAX,Aerodome,Gila Bend,AZ,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4350,10DF4721-6E29-4AA9-8449-9CEE21C8FFA7,JHM,Kapalua,20.96293982,-156.6730461,POINT(-156.6730461 20.96293982),255.8,PHJH,Aerodome,Lahaina,HI,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
323,7AFEFD48-960D-4E1C-8715-C88F9718E974,AA27,Otp,70.41410098,-150.0186247,POINT(-150.0186247 70.41410098),38,PPNU,Heliport,Nuiqsut,AK,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2144,1BAF0DA1-ADDF-4894-BB64-4AFEC6B9E7DB,PAI,Barton,34.25854931,-118.4070845,POINT(-118.4070845 34.25854931),960,KPAI,Heliport,Pacoima,CA,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6557,D693314C-3912-4FCC-A287-62E32E1754F8,LNQ,Boothville,29.3541453,-89.43591541,POINT(-89.43591541 29.3541453),3,KLNQ,Heliport,Boothville,LA,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17147,5AE08D97-090E-4EE6-AB4D-BAAE13B4A2B4,EBY,US Coast Guard Station Neah Bay,48.37045818,-124.5981349,POINT(-124.5981349 48.37045818),23,KEBY,Heliport,Neah Bay,WA,United States,Operational,Private,FALSE,FALSE,FALSE,FALSE,OTHER,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2168,E3D8486D-97C2-41DB-8155-0977518BC2F8,RIU,Rancho Murieta,38.48678288,-121.1027909,POINT(-121.1027909 38.48678288),144.2,KRIU,Aerodome,Rancho Murieta,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3161,E4E04B92-A65E-4C1F-981C-5367E2170401,CLW,Clearwater Air Park,27.97721906,-82.75906043,POINT(-82.75906043 27.97721906),71,KCLW,Aerodome,Clearwater,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6229,53AABAD2-3448-4F04-B71F-D17B867424EF,TKO,Mankato,39.80279688,-98.22117041,POINT(-98.22117041 39.80279688),1859,KTKO,Aerodome,Mankato,KS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11412,81A7A898-8172-4180-A0C6-0D9D6D095DAF,BQR,Buffalo-Lancaster Rgnl,42.92206405,-78.6119753,POINT(-78.6119753 42.92206405),751.7,KBQR,Aerodome,Lancaster,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14515,2C075606-3ADC-4574-9860-18EC79D5EB65,UOS,Franklin Co,35.20515251,-85.89815194,POINT(-85.89815194 35.20515251),1953,KUOS,Aerodome,Sewanee,TN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14294,43D0D7E3-44DB-4D62-9FCD-AC5517294E5B,FGU,Collegedale Muni,35.04442752,-85.02007113,POINT(-85.02007113 35.04442752),860,KFGU,Aerodome,Collegedale,TN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15365,34334F6C-D9D8-46A6-9F6B-0828C1F43CFA,EFD,Ellington,29.60733851,-95.15875694,POINT(-95.15875694 29.60733851),32.5,KEFD,Aerodome,Houston,TX,United States,Operational,Public,FALSE,TRUE,FALSE,FALSE,CIVIL,Conditional,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
16407,2894F102-D9CC-470D-B8CB-35356057DB61,HVE,Hanksville,38.41942252,-110.7029279,POINT(-110.7029279 38.41942252),4453.6,KHVE,Aerodome,Hanksville,UT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
16979,1642AADF-929B-478E-9026-610124C6D68D,BTV,Burlington Intl,44.47196455,-73.15327973,POINT(-73.15327973 44.47196455),334.7,KBTV,Aerodome,Burlington,VT,United States,Operational,Public,FALSE,TRUE,FALSE,FALSE,CIVIL,Conditional,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
18152,621E097B-7970-45C1-9207-AE9168B1E0B7,LSK,Lusk Muni,42.75381242,-104.4045659,POINT(-104.4045659 42.75381242),4966.8,KLSK,Aerodome,Lusk,WY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
67,6FE684BF-AA4A-4B91-9BB1-285CAF1E0B95,2A4,Vor Lake Waterlane,66.88744542,-151.494167,POINT(-151.494167 66.88744542),648.1,,Seaport,Bettles,AK,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,1FEF191B-0E5E-40FB-8F87-1F079FAE1B03,5C5,El Capitan Lodge,55.9585933,-133.2533914,POINT(-133.2533914 55.9585933),0,,Seaport,Craig,AK,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
749,E83E7F3D-B7F9-4961-85D1-59658604F857,3A3,Seymour Lake Spb,61.61346276,-149.6655928,POINT(-149.6655928 61.61346276),320,,Seaport,Wasilla,AK,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377,1D81F343-6FE6-4068-A35E-CAC27343206A,T44,Trident Basin,57.78083481,-152.3914098,POINT(-152.3914098 57.78083481),0,,Seaport,Kodiak,AK,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1003,DD771B79-58AB-42AD-B1E1-E920E3C7092F,HL2,Hubbard Landing,31.06361684,-87.87000506,POINT(-87.87000506 31.06361684),8,,Seaport,Stockton,AL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2248,EDA4AE9F-F383-4C1A-8BD0-39AB720F26CE,S74,Lost Isle,38.00409392,-121.4566306,POINT(-121.4566306 38.00409392),0,,Seaport,Stockton,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2141,78D3F46B-052C-41AE-8068-3A697C2E01DE,O06,Lake Oroville Landing Area,39.56655794,-121.4677591,POINT(-121.4677591 39.56655794),900,,Seaport,Oroville,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19785,2CE60D7B-CE48-4B62-AF5F-5EF38BC4E00C,CO1,Lake Meredith,38.19632017,-103.6937707,POINT(-103.6937707 38.19632017),4254,,Seaport,Ordway,CO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3781,5AC94A55-BD43-4CC5-A46A-69BD541B3673,FA1,Tavares,28.80056095,-81.727781,POINT(-81.727781 28.80056095),63,,Seaport,Tavares,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3715,6818A9F9-E5FE-49EA-AD78-76D68B81E413,F57,Jack Browns,28.05750522,-81.76280876,POINT(-81.76280876 28.05750522),140,,Seaport,Winter Haven,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19283,E7D5AFA5-B864-48A8-B104-590FBAFB8956,F15,Halifax River,29.2418333,-81.03233303,POINT(-81.03233303 29.2418333),5,,Seaport,Holly Hill,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19240,9DFF400E-D63A-47F9-91A7-8577CE87E457,FL5,Orlando,28.62111647,-81.63916985,POINT(-81.63916985 28.62111647),66,,Seaport,Orlando,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4616,2C4CD8F1-0BFF-4280-BAC9-0DADE8FEA153,D28,Tanglefoot,48.53889516,-116.8322364,POINT(-116.8322364 48.53889516),2438,,Seaport,Cavanaugh Bay,ID,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6006,9651ECB4-91C6-4C7D-8488-C005461DC24C,01D,Lake Wawasee,41.40361899,-85.70611624,POINT(-85.70611624 41.40361899),859,,Seaport,Syracuse,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6028,1DBCEB9F-0764-4A11-A4BE-5C552855AEC3,01L,Bass Lake,41.22889669,-86.58167204,POINT(-86.58167204 41.22889669),713,,Seaport,Winona,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5687,B73B6656-7BAD-456B-B4C1-4A96567A5EA8,01F,Hamilton Lake,41.55223016,-84.91722713,POINT(-84.91722713 41.55223016),900,,Seaport,Hamilton,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5925,263856B8-428C-4249-8DA0-2635EC98360D,01B,Tippecanoe,41.33306341,-85.76750515,POINT(-85.76750515 41.33306341),836,,Seaport,Warsaw,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5545,B3C07A4A-71A3-4B84-8986-346408098A26,01H,Lake Maxinkuckee,41.20611891,-86.40444977,POINT(-86.40444977 41.20611891),733,,Seaport,Culver,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6029,7ECF1B39-FC99-42F7-AF4E-C43C887767CC,02D,Winona Lake,41.22306339,-85.83056071,POINT(-85.83056071 41.22306339),812,,Seaport,Winona Lake,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5502,4FC4E260-F727-46B6-B99E-DEEF7488CD10,C67,Lake Pleasant,41.75700797,-85.09194943,POINT(-85.09194943 41.75700797),960,,Seaport,Angola,IN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7093,C7619CD8-D781-4E03-99C7-CD5B88365DDB,MA6,Monponsett Pond,42.0098325,-70.84309633,POINT(-70.84309633 42.0098325),52,,Seaport,Halifax,MA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7429,34FEB8BF-5333-416C-A533-259C3100345A,M06,Havre De Grace,39.54151017,-76.0696737,POINT(-76.0696737 39.54151017),0,,Seaport,Havre De Grace,MD,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7526,E416A4FF-5604-405A-8836-5827FCE764EF,21M,Currier's,45.47831484,-69.61930585,POINT(-69.61930585 45.47831484),1029,,Seaport,Greenville Junction,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7396,385BA19C-F473-43C7-B6E6-EF41FDA7849E,1ME,Chesuncook Lake House,46.0608844,-69.40944471,POINT(-69.40944471 46.0608844),942,,Seaport,Chesuncook,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7656,8E43FFF9-4899-4092-9CF9-BE7F55DB8D3F,83B,Presque Isle,46.70598177,-68.06063873,POINT(-68.06063873 46.70598177),500,,Seaport,Presque Isle,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7381,AD17DC7D-5CB5-49F0-8422-A90F9D8F3A11,M00,Augusta,44.26757796,-69.78171139,POINT(-69.78171139 44.26757796),23,,Seaport,Augusta,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7667,D4F62258-9AA5-4D5E-AC3A-E59ECB15398E,05B,Van Buren,47.15894157,-67.93196816,POINT(-67.93196816 47.15894157),440,,Seaport,Van Buren,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7643,6411F910-1141-4823-A422-B2AABC417119,5ME,Brandy Pond,43.95389787,-70.58747275,POINT(-70.58747275 43.95389787),268,,Seaport,Naples,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7567,201A68C8-A2E9-4011-A528-88DF5EFD1D75,92B,Long Lake,47.19310573,-68.23142604,POINT(-68.23142604 47.19310573),581,,Seaport,Sinclair,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7486,39CDE2ED-7189-4A01-8542-8620E67685EB,ME3,Bradford Camps,46.3958428,-69.00500015,POINT(-69.00500015 46.3958428),815,,Seaport,Ashland,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7506,047C6E90-753C-4864-AB67-202571CD0FA1,03M,Lakeside Marina,44.31523129,-69.88705587,POINT(-69.88705587 44.31523129),165,,Seaport,East Winthrop,ME,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7836,E96DB9AE-B6E4-4BAB-8433-983BEBBF522D,D22,Yacht Haven,46.0248032,-83.7525189,POINT(-83.7525189 46.0248032),580,,Seaport,Drummond Island,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8513,1E3D511D-68E2-4388-A2E7-B51904F671B1,M49,Jolly Fisherman,47.14302313,-95.52892706,POINT(-95.52892706 47.14302313),1499,,Seaport,Waubun,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18326,9803E8BD-F237-48AC-A873-8F72B89CBB7B,M16,Steam Boat Bay Seaplane Base,46.39786923,-94.37100828,POINT(-94.37100828 46.39786923),1197,,Seaport,East Gull Lake,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8838,DC3110E8-689B-414B-B6B0-83E829522E67,2M5,Stockton Lake,37.6500465,-93.75854958,POINT(-93.75854958 37.6500465),867,,Seaport,Stockton,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10417,2B6218B6-410F-471A-8819-54C5469D78BD,B18,Alton Bay,43.47759221,-71.23700072,POINT(-71.23700072 43.47759221),504,,Seaport,Alton Bay,NH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11358,3CEBC0F2-ECE6-427E-9D32-687928E1ADA2,6N6,Evers,40.8459419,-73.81624612,POINT(-73.81624612 40.8459419),0,,Seaport,New York,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12200,498E0BD9-676E-4377-A610-772F0043AE23,O12,Grand Lake St Marys,40.54102722,-84.49067969,POINT(-84.49067969 40.54102722),871,,Seaport,St Marys,OH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13277,5720FA52-6699-4F3F-B151-6B9D8B89465E,9N2,Philadelphia,39.85900971,-75.29963264,POINT(-75.29963264 39.85900971),0,,Seaport,Essington,PA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13692,27F2089B-AC73-4E12-AA99-6CEC8E8DADFC,H11,Sunbury,40.91314986,-76.73302455,POINT(-76.73302455 40.91314986),430,,Seaport,Sunbury,PA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19697,5F8AEFE4-11E5-4B32-99A9-DCE08A08E8C2,TX1,Aero Estates,32.07918066,-95.43248769,POINT(-95.43248769 32.07918066),345,,Seaport,Frankston,TX,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16497,AB2B194E-FFB0-4236-9FF2-E9FD75AF5C22,2G6,Mc Laughlin,37.32056301,-77.34583563,POINT(-77.34583563 37.32056301),7,,Seaport,Chester,VA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17795,509811AF-5F86-49A4-A737-A0F9C51DE23A,SS1,North Country,46.36984163,-91.79800752,POINT(-91.79800752 46.36984163),1000,,Seaport,Solon Springs,WI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17634,8AA617EB-610A-4C98-BEAD-07F9CD7A322F,WN2,Silver Lake,45.58445262,-91.92584078,POINT(-91.92584078 45.58445262),1248,,Seaport,Cumberland,WI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
385,BA9E66F0-2BD4-49BB-8AD7-2351777B8549,9Z8,Levelock,59.12708402,-156.8599103,POINT(-156.8599103 59.12708402),55.8,,Aerodome,Levelock,AK,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
863,95BCA01D-686D-428C-BAFF-C4808768FDF6,M38,Hazel Green,34.91600659,-86.64711603,POINT(-86.64711603 34.91600659),814,,Aerodome,Hazel Green,AL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
811,2DD170A5-3171-4824-A9B9-8CCA37A6F4F5,15A,Mark Reynolds/North Mobile Co,30.90914458,-87.99633842,POINT(-87.99633842 30.90914458),60,,Aerodome,Creola,AL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,53296AAE-8B07-4275-998B-750A56F993F0,5R7,Roy E Ray,30.45525558,-88.21119957,POINT(-88.21119957 30.45525558),87,,Aerodome,Bayou La Batre,AL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
686,4821AAC3-8C9E-4A23-A374-FF860345DAE9,2A8,Addison Muni,34.21714809,-87.15816335,POINT(-87.15816335 34.21714809),786,,Aerodome,Addison,AL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1243,3D70AE6B-DB42-47A7-972D-06011B189CB3,99A,Smith's Intl,34.40622848,-91.95875636,POINT(-91.95875636 34.40622848),218,,Aerodome,Sherrill,AR,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1373,ED7222BF-BB76-4838-A855-A35E3397EDFD,Z95,Cibecue,34.00333861,-110.4441774,POINT(-110.4441774 34.00333861),5037,,Aerodome,Cibecue,AZ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1409,4AAC460B-0F52-4D9D-A394-9BA1052C56A3,L25,Pearce Ferry,36.09322756,-114.0467338,POINT(-114.0467338 36.09322756),2941,,Aerodome,Meadview,AZ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1333,A1BE6CA9-630A-472D-B2E0-0737D7BED179,P48,Pleasant Valley,33.80059627,-112.2507264,POINT(-112.2507264 33.80059627),1580,,Aerodome,Peoria,AZ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1450,874F4EDE-631A-4D15-AE50-822575084695,E37,Flying J Ranch,32.84784848,-109.8817586,POINT(-109.8817586 32.84784848),3114,,Aerodome,Pima,AZ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1462,FC3B116E-925A-46B0-9EE1-DC29213674E7,44A,Rolle Airfield,32.51631042,-114.6984003,POINT(-114.6984003 32.51631042),163,,Aerodome,San Luis,AZ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,B1C1E39A-4412-44B8-BB35-52282571747D,E79,Sierra Sky Park,36.84017171,-119.8694016,POINT(-119.8694016 36.84017171),321,,Aerodome,Fresno,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2240,BC2C5E1C-4067-4069-8C8D-2CD87BB47198,0Q9,Sonoma Skypark,38.25744943,-122.4340966,POINT(-122.4340966 38.25744943),20,,Aerodome,Sonoma,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,EF91F212-AB09-4C07-B7C9-4DBDB6CCCBB7,1C9,Frazier Lake Arpk,36.95283828,-121.4626519,POINT(-121.4626519 36.95283828),152,,Aerodome,Hollister,CA,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2420,8ED1B626-B077-49BB-A226-425563A7BA35,5V4,Calhan,39.04831193,-104.2930099,POINT(-104.2930099 39.04831193),6450,,Aerodome,Calhan,CO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2773,C09D3EC7-7EA4-49DA-A230-E6C437B0782F,04V,Saguache Muni,38.09940056,-106.174338,POINT(-106.174338 38.09940056),7850,,Aerodome,Saguache,CO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2831,691231FC-D4B3-4768-A3BC-9950CF325783,7B9,Ellington,41.92542521,-72.45711213,POINT(-72.45711213 41.92542521),253,,Aerodome,Ellington,CT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2931,EB2BE8AC-9B55-435C-81CC-65908CAC9A1F,42B,Goodspeed,41.4456629,-72.45564349,POINT(-72.45564349 41.4456629),9,,Aerodome,East Haddam,CT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2865,56E00E42-46B7-453F-AEB4-A8C83CA11150,C44,Toutant,41.95570301,-72.054362,POINT(-72.054362 41.95570301),770,,Aerodome,Putnam,CT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2953,6E696F2C-FC59-42E0-92EA-04F8142EC55E,11N,Candlelight Farms,41.56917511,-73.46208466,POINT(-73.46208466 41.56917511),675,,Aerodome,New Milford,CT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2846,7DF78C7E-C5E3-498C-BD1C-0C3FD9198743,9B8,Salmon River Airfield,41.58955181,-72.44230878,POINT(-72.44230878 41.58955181),540,,Aerodome,Marlborough,CT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2891,4A5E22E0-7DE5-49F3-A278-5E4DEB0F1109,0N4,Chandelle Estates,39.20231346,-75.48541849,POINT(-75.48541849 39.20231346),22,,Aerodome,Dover,DE,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3102,7717E81F-D924-4B59-9C56-5132A2C9DA68,X01,Everglades Arpk,25.84886579,-81.39028081,POINT(-81.39028081 25.84886579),5,,Aerodome,Everglades,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3742,C39215DA-6C9D-459D-AB8A-8518DC9110C3,F13,Shell Creek Arpk,26.96861606,-81.91630877,POINT(-81.91630877 26.96861606),20,,Aerodome,Punta Gorda,FL,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
